name	street_address	postal_code	opening_date	latitude	longitude
7235 MARKET PLACE DRIVE	7235 MARKET PLACE DRIVE	44023	2003 	41.3922	-81.3275
15700 METCALF AVENUE	15700 METCALF AVENUE	66223	2003 	38.8606	-94.6659
4001 HALLMARK PARKWAY	4001 HALLMARK PARKWAY	92407	2003 	34.1982	-117.358
8700 ANDERMATT DRIVE	8700 ANDERMATT DRIVE	68526	2003 	40.7408	-96.5912
6310 SOUTH ELM PLACE	6310 SOUTH ELM PLACE	74011	2003 	35.9923	-95.8054
8915 NORTH ALLEN ROAD	8915 NORTH ALLEN ROAD	61615	2003 	40.7644	-89.6448
5010 NORTH 95TH AVE	5010 NORTH 95TH AVE	85305	2003 	33.5294	-112.252
112 CARROLL ISLAND ROAD	112 CARROLL ISLAND ROAD	21220	2003 	39.3378	-76.4153
8101 OLD CARRIAGE COURT	8101 OLD CARRIAGE COURT	55379	2003 	44.7761	-93.5256
10735 PENDLETON PIKE	10735 PENDLETON PIKE	46236	2003 	39.8882	-85.9704
295 TYLER ROAD SOUTH	295 TYLER ROAD SOUTH	55066	2003 	44.539	-92.5364
516 SCHOOL HOUSE ROAD	516 SCHOOL HOUSE ROAD	19348	2003 	39.8581	-75.7123
680 CONNECTICUT AVENUE	680 CONNECTICUT AVENUE	06854	2003 	41.0936	-73.4291
12900 NO. I-35 SVC RD SB	12900 NO. I-35 SVC RD SB	78753	2003 	30.3747	-97.6762
2900 TOWNE BLVD	2900 TOWNE BLVD	45044	2003 	39.483	-84.3839
10505 BROADWAY	10505 BROADWAY	77584	2003 	29.5437	-95.3404
9401 LIBERIA AVE	9401 LIBERIA AVE	20111	2003 	38.7697	-77.4492
1315 NORTH 21ST STREET	1315 NORTH 21ST STREET	43055	2003 	40.0791	-82.4005
2850 MAYSVILLE PIKE	2850 MAYSVILLE PIKE	43701	2003 	39.9494	-82.0049
1575 SPACE CENTER DRIVE	1575 SPACE CENTER DRIVE	80915	2003 	38.8586	-104.709
1400 LEAD HILL BLVD	1400 LEAD HILL BLVD	95661	2003 	38.732	-121.253
3101 FLOYD BLVD	3101 FLOYD BLVD	51108	2003 	42.5549	-96.3614
18700 STATE HIGHWAY 105 WEST	18700 STATE HIGHWAY 105 WEST	77356	2003 	30.4122	-95.6529
2250 MAIN STREET NW	2250 MAIN STREET NW	87031	2003 	34.7861	-106.705
235 RIDGEDALE AVENUE	235 RIDGEDALE AVENUE	07927	2003 	40.8221	-74.4526
1200 HIGHLAND AVENUE	1200 HIGHLAND AVENUE	91950	2003 	32.6709	-117.093
10420 MAYSVILLE ROAD	10420 MAYSVILLE ROAD	46835	2003 	41.1386	-85.0594
3721 NAVARRE AVENUE	3721 NAVARRE AVENUE	43616	2003 	41.6464	-83.4693
5821 CENTRAL AVENUE WEST	5821 CENTRAL AVENUE WEST	43615	2003 	41.6522	-83.6704
8280 NORTH CORTARO	8280 NORTH CORTARO	85743	2003 	32.3351	-111.149
8450 LA PALMA AVENUE	8450 LA PALMA AVENUE	90620	2003 	33.841	-118.01
1300 NORTH BARLOW ROAD	1300 NORTH BARLOW ROAD	80701	2003 	40.2264	-103.806
4770 COLONIAL BLVD	4770 COLONIAL BLVD	33912	2003 	26.5016	-81.8284
6745 NORTH CHURCH AVE	6745 NORTH CHURCH AVE	33860	2003 	27.8843	-81.977
6192 GUNN HIGHWAY	6192 GUNN HIGHWAY	33625	2003 	28.0698	-82.5573
464016 STATE ROAD 200	464016 STATE ROAD 200	32097	2003 	30.6393	-81.5944
263 WAL-MART DRIVE	263 WAL-MART DRIVE	19934	2003 	39.0947	-75.5887
22605 TOMBALL PARKWAY	22605 TOMBALL PARKWAY	77375	2003 	30.0738	-95.6188
805 TOWN CENTRE BOULEVARD	805 TOWN CENTRE BOULEVARD	27520	2003 	35.6353	-78.4489
30729 LYON CENTER DRIVE EAST	30729 LYON CENTER DRIVE EAST	48165	2003 	42.5014	-83.6292
920 47TH AVENUE	920 47TH AVENUE	80634	2003 	40.4079	-104.755
11900 ATLANTIC BLVD	11900 ATLANTIC BLVD	32225	2003 	30.3486	-81.4997
2900 SOUTH RUTHERFORD BLVD	2900 SOUTH RUTHERFORD BLVD	37127	2003 	35.791	-86.3445
3035 HAMILTON CHURCH ROAD	3035 HAMILTON CHURCH ROAD	37013	2003 	36.0551	-86.6478
1410 SOUTH RANDALL ROAD	1410 SOUTH RANDALL ROAD	60102	2003 	42.1731	-88.3185
6065 GULL ROAD	6065 GULL ROAD	49048	2003 	42.2957	-85.5273
35901 CHESTER ROAD	35901 CHESTER ROAD	44011	2003 	41.4505	-82.0217
200 SUNRISE MALL	200 SUNRISE MALL	11758	2003 	40.6808	-73.4629
5200 SO. FORT APACHE ROAD	5200 SO. FORT APACHE ROAD	89148	2003 	36.0491	-115.285
6301 NW QUANNAH PARKER TRWAY	6301 NW QUANNAH PARKER TRWAY	73505	2003 	34.614	-98.4626
24 WALTON DRIVE	24 WALTON DRIVE	04412	2003 	44.7872	-68.7541
1617 EAST BEACH BLVD	1617 EAST BEACH BLVD	39571	2003 	30.3586	-89.2655
1732 PRECINCT LINE ROAD	1732 PRECINCT LINE ROAD	76054	2003 	32.8584	-97.1768
1415 LAWRENCE DRIVE	1415 LAWRENCE DRIVE	54115	2003 	44.4204	-88.079
190 EAST FM 3040	190 EAST FM 3040	75067	2003 	33.0201	-97.0077
5650 BAY ROAD	5650 BAY ROAD	48604	2003 	43.4731	-83.9448
2545 RIMROCK AVE	2545 RIMROCK AVE	81505	2003 	39.1125	-108.605
300 SOUTH HIGHWAY 160	300 SOUTH HIGHWAY 160	89048	2003 	36.2183	-116.01
4600 E. ROOSEVELT BLVD, BLDG G	4600 E. ROOSEVELT BLVD, BLDG G	19124	2003 	40.0174	-75.0877
1701 WEST DOROTHY LANE	1701 WEST DOROTHY LANE	45439	2003 	39.6957	-84.2169
165 VAUGHAN LANE	165 VAUGHAN LANE	35125	2003 	33.6067	-86.2891
3101 WEST KIMBERLY ROAD	3101 WEST KIMBERLY ROAD	52806	2003 	41.5746	-90.603
9025 SPENCER HIGHWAY	9025 SPENCER HIGHWAY	77571	2003 	29.6668	-95.0449
10050 GLENWOOD AVENUE	10050 GLENWOOD AVENUE	27617	2003 	35.9081	-78.7775
1950 WEST MAIN STREET	1950 WEST MAIN STREET	35960	2003 	34.1411	-85.6047
4622 MORMON COULEE ROAD	4622 MORMON COULEE ROAD	54601	2003 	43.7971	-91.2114
1131 NORTH BEALE ROAD	1131 NORTH BEALE ROAD	95901	2003 	39.1597	-121.537
235 EAST DORSET DRIVE	235 EAST DORSET DRIVE	95620	2003 	38.4272	-121.813
8315 FM 78	8315 FM 78	78109	2003 	29.502	-98.3058
1603 VANCE JACKSON ROAD	1603 VANCE JACKSON ROAD	78213	2003 	29.5106	-98.522
1521 NORTH COCKRELL HILL ROAD	1521 NORTH COCKRELL HILL ROAD	75211	2003 	32.7369	-96.8825
1550 SOUTH VALLEY DRIVE	1550 SOUTH VALLEY DRIVE	88005	2003 	32.3478	-106.815
1021 EAST PINE STREET	1021 EAST PINE STREET	88030	2003 	32.223	-107.713
100 COMMERCE CIRCLE	100 COMMERCE CIRCLE	19007	2003 	40.1089	-74.8555
2030 FRUITVILLE PIKE	2030 FRUITVILLE PIKE	17601	2003 	40.0722	-76.3155
6000 BURKE COMMONS ROAD	6000 BURKE COMMONS ROAD	22015	2003 	38.7886	-77.2789
1000 AIRPORT ROAD	1000 AIRPORT ROAD	81650	2003 	39.6032	-107.898
77 GREEN ACRES ROAD	77 GREEN ACRES ROAD	11581	2003 	40.6517	-73.7108
877 FREEPORT ROAD	877 FREEPORT ROAD	15238	2003 	40.5187	-79.8674
100 COLONY LANE	100 COLONY LANE	15650	2004 	40.2996	-79.3885
170 FORT MORGAN ROAD	170 FORT MORGAN ROAD	36542	2004 	30.2623	-87.7278
4505 EAST MCKELLIPS ROAD	4505 EAST MCKELLIPS ROAD	85215	2004 	33.4799	-111.694
9500 EAST US HIGHWAY 36	9500 EAST US HIGHWAY 36	46123	2004 	39.7644	-86.397
3225 TOWNE CENTRE BLVD	3225 TOWNE CENTRE BLVD	48912	2004 	42.7344	-84.525
5955 ZEBULON ROAD	5955 ZEBULON ROAD	31201	2004 	32.8308	-83.6353
1401 ILLINOIS ROUTE 59	1401 ILLINOIS ROUTE 59	60431	2004 	41.5249	-88.1902
222 SMOKERISE DRIVE	222 SMOKERISE DRIVE	44281	2004 	41.0377	-81.7337
3450 VALLEY PLAZA PARKWAY	3450 VALLEY PLAZA PARKWAY	41017	2004 	39.0364	-84.568
8520 NORTH BEACH STREET	8520 NORTH BEACH STREET	76137	2004 	32.8681	-97.2857
1155 WINNECONNE AVENUE	1155 WINNECONNE AVENUE	54956	2004 	44.1801	-88.4827
1601 RINEHART ROAD	1601 RINEHART ROAD	32771	2004 	28.804	-81.2876
1286 EIGHTEEN MILE ROAD	1286 EIGHTEEN MILE ROAD	29630	2004 	34.7335	-82.7841
5260 WEST 7TH STREET	5260 WEST 7TH STREET	89523	2004 	39.5231	-119.898
5741 BUFFALO ROAD	5741 BUFFALO ROAD	16421	2004 	42.1691	-79.9409
5501 SOUTH OLIVE STREET	5501 SOUTH OLIVE STREET	71603	2004 	34.1894	-92.045
6225 EAST STATE ROAD 64	6225 EAST STATE ROAD 64	34208	2004 	27.4864	-82.535
1901 MILWAUKEE AVENUE	1901 MILWAUKEE AVENUE	53105	2004 	42.6627	-88.2813
732 CENTER DRIVE	732 CENTER DRIVE	92069	2004 	33.1449	-117.171
100 CROSSINGS BLVD	100 CROSSINGS BLVD	19520	2004 	40.1571	-75.8067
1360 EASTLAKE PARKWAY	1360 EASTLAKE PARKWAY	91915	2004 	32.6381	-116.952
400 PARK PLACE	400 PARK PLACE	07094	2004 	40.7896	-74.0606
3250 BIG DALTON AVENUE	3250 BIG DALTON AVENUE	91706	2004 	34.0871	-117.97
605 FLETCHER PARKWAY	605 FLETCHER PARKWAY	92020	2004 	32.7991	-116.973
1675 ST. LUCIE WEST BLVD	1675 ST. LUCIE WEST BLVD	34986	2004 	27.3412	-80.3979
35 FRESH RIVER ROAD	35 FRESH RIVER ROAD	03042	2004 	43.0431	-71.0774
311 ROUTE 9W	311 ROUTE 9W	12077	2004 	42.6006	-73.7962
17041 JEFFERSON DAVIS HIGHWAY	17041 JEFFERSON DAVIS HIGHWAY	22026	2004 	38.5823	-77.3272
350 WEST HOPE AVENUE	350 WEST HOPE AVENUE	84115	2004 	40.7181	-111.889
2101 GATEWAY CENTER DRIVE	2101 GATEWAY CENTER DRIVE	61008	2004 	42.2572	-88.8476
1901 TCHOUPITOULAS STREET	1901 TCHOUPITOULAS STREET	70130	2004 	29.938	-90.072
2925 GLENDALE AVENUE	2925 GLENDALE AVENUE	43614	2004 	41.6013	-83.6261
12690 SOUTH ROUTE 59	12690 SOUTH ROUTE 59	60544	2004 	41.6076	-88.1974
2200 WASHINGTON PIKE	2200 WASHINGTON PIKE	15106	2004 	40.4041	-80.0901
13420 COAL MINE AVE	13420 COAL MINE AVE	80127	2004 	39.5998	-105.131
9885 COLLIER BLVD	9885 COLLIER BLVD	34114	2004 	26.0203	-81.6309
1830 GALLERIA BLVD	1830 GALLERIA BLVD	28270	2004 	35.1139	-80.7613
501 N 9TH STREET	501 N 9TH STREET	49009	2004 	42.2725	-85.6926
3576 ROUTE 22 WEST	3576 ROUTE 22 WEST	08889	2004 	40.6083	-74.763
3405 MARRON ROAD	3405 MARRON ROAD	92056	2004 	33.1954	-117.282
300 WOOTTON STREET	300 WOOTTON STREET	07005	2004 	40.9118	-74.4158
8303 WEST RIDGEWOOD DRIVE	8303 WEST RIDGEWOOD DRIVE	44129	2004 	41.3977	-81.7358
6594 MAYFIELD ROAD	6594 MAYFIELD ROAD	44124	2004 	41.5138	-81.4728
550 HIGHWAY 17 NORTH	550 HIGHWAY 17 NORTH	29582	2004 	33.8235	-78.6782
9165 CAHILL AVENUE	9165 CAHILL AVENUE	55076	2004 	44.8448	-93.0353
26270 NORTHWEST FREEWAY	26270 NORTHWEST FREEWAY	77429	2004 	29.9827	-95.666
1501 ROUTE 22 WEST	1501 ROUTE 22 WEST	07069	2004 	40.6433	-74.4393
116 LUCY LANE	116 LUCY LANE	22980	2004 	38.0765	-78.8984
5550 EAST WOODMEN ROAD	5550 EAST WOODMEN ROAD	80920	2004 	38.9524	-104.767
5605 WEST NORTHERN AVENUE	5605 WEST NORTHERN AVENUE	85301	2004 	33.5341	-112.177
"9745 ROOSEVELT BLVD ""A"""	"9745 ROOSEVELT BLVD ""A"""	19114	2004 	40.0643	-75.0016
6101 SOUTH AURORA PARKWAY	6101 SOUTH AURORA PARKWAY	80016	2004 	39.5951	-104.749
5500 GROSSMONT CENTER DRIVE	5500 GROSSMONT CENTER DRIVE	91942	2004 	32.785	-117.019
3575 ROUTE 66 WEST	3575 ROUTE 66 WEST	07753	2004 	40.2126	-74.06
8030 BANDERA ROAD	8030 BANDERA ROAD	78250	2004 	29.5102	-98.6678
1900 MAPLEWOOD COMMONS DRIVE	1900 MAPLEWOOD COMMONS DRIVE	63143	2004 	38.6125	-90.3182
825 CARTERSVILLE HIGHWAY SE	825 CARTERSVILLE HIGHWAY SE	30161	2004 	34.2533	-85.1531
6433 FALLBROOK AVENUE	6433 FALLBROOK AVENUE	91307	2004 	34.1977	-118.648
155 EAST COURTLAND STREET	155 EAST COURTLAND STREET	61550	2004 	40.6138	-89.4603
2750 COOK ROAD	2750 COOK ROAD	48661	2004 	44.2882	-84.2116
1700 WEST MICHIGAN AVENUE	1700 WEST MICHIGAN AVENUE	49202	2004 	42.2621	-84.4105
11729 IMPERIAL HIGHWAY	11729 IMPERIAL HIGHWAY	90650	2004 	33.9069	-118.083
1421 WEST FRONTAGE ROAD	1421 WEST FRONTAGE ROAD	78516	2004 	26.175	-98.1197
1052 SOUTH TURF FARM ROAD	1052 SOUTH TURF FARM ROAD	84651	2004 	40.025	-111.721
10 EAST 1300 SOUTH	10 EAST 1300 SOUTH	84701	2004 	38.7659	-112.084
3001 SILVERBERG DRIVE	3001 SILVERBERG DRIVE	69162	2004 	41.1622	-103.019
1900 SOUTH JEFFERSON STREET	1900 SOUTH JEFFERSON STREET	32348	2004 	29.9812	-83.5704
815 SHUGART ROAD	815 SHUGART ROAD	30720	2004 	34.7661	-84.9865
7855 MOFFETT ROAD	7855 MOFFETT ROAD	36575	2004 	30.7663	-88.2655
589 WEST MAIN STREET	589 WEST MAIN STREET	38501	2004 	36.1832	-85.5205
6674 WINCHESTER BLVD	6674 WINCHESTER BLVD	43110	2004 	39.8544	-82.8087
1221 GEORGESVILLE ROAD	1221 GEORGESVILLE ROAD	43228	2004 	39.9544	-83.123
5250 WEST INDIAN SCHOOL ROAD	5250 WEST INDIAN SCHOOL ROAD	85031	2004 	33.4935	-112.171
475 EAST ROUTE 173	475 EAST ROUTE 173	60002	2004 	42.4662	-88.1
375 LAFAYETTE STREET	375 LAFAYETTE STREET	43140	2004 	39.8927	-83.4364
2050 NORTH HIGHWAY 78	2050 NORTH HIGHWAY 78	75098	2004 	33.012	-96.5361
5001 MCKINNEY RANCH PARKWAY	5001 MCKINNEY RANCH PARKWAY	75070	2004 	33.2122	-96.6752
5730 WEST AMARILLO BLVD	5730 WEST AMARILLO BLVD	79106	2004 	35.2047	-101.884
8220 NORTH DALE MABRY HIGHWAY	8220 NORTH DALE MABRY HIGHWAY	33614	2004 	28.0062	-82.5063
6405 DOBBIN ROAD	6405 DOBBIN ROAD	21045	2004 	39.2075	-76.8253
1000 EASTON ROAD - SUITE 200	1000 EASTON ROAD - SUITE 200	19095	2004 	40.0879	-75.1471
3460 EL CAMINO AVENUE	3460 EL CAMINO AVENUE	95821	2004 	38.6233	-121.382
5675 WEST 6200 SOUTH	5675 WEST 6200 SOUTH	84118	2004 	40.6505	-111.996
1632 NORTH 2000 WEST	1632 NORTH 2000 WEST	84015	2004 	41.1265	-112.044
1201 MORGANTOWN ROAD	1201 MORGANTOWN ROAD	42101	2004 	37.0106	-86.4614
19301 CANTRELL ROAD	19301 CANTRELL ROAD	72223	2004 	34.7964	-92.4682
1255 HIGHWAY 59 LOOP	1255 HIGHWAY 59 LOOP	77488	2004 	29.3073	-96.0906
904 CYPRESS PARKWAY	904 CYPRESS PARKWAY	34759	2004 	28.0941	-81.484
490 GREENWAY VIEW DRIVE	490 GREENWAY VIEW DRIVE	37411	2004 	35.0238	-85.2333
4221 ATLANTA HIGHWAY	4221 ATLANTA HIGHWAY	30052	2004 	33.8238	-83.8942
2114 SOUTH MAIN STREET	2114 SOUTH MAIN STREET	27587	2004 	35.9715	-78.5224
2181 PELHAM PARKWAY	2181 PELHAM PARKWAY	35124	2004 	33.3175	-86.7873
2300 TREASURY DRIVE SE	2300 TREASURY DRIVE SE	37323	2004 	35.1145	-84.8284
585 NORTH STATE STREET	585 NORTH STATE STREET	84042	2004 	40.3386	-111.716
1284 WEST WASHINGTON STREET	1284 WEST WASHINGTON STREET	98382	2004 	48.08	-123.099
1555 NORTH RAND ROAD	1555 NORTH RAND ROAD	60074	2004 	42.1438	-88.0255
591 MEMORIAL DRIVE	591 MEMORIAL DRIVE	01020	2004 	42.175	-72.5712
306 US HIGHWAY 9 NORTH	306 US HIGHWAY 9 NORTH	07095	2004 	40.5564	-74.2852
3200 ATLANTIC BLVD NE	3200 ATLANTIC BLVD NE	44705	2004 	40.8219	-81.3425
21150 KUYKENDAHL ROAD	21150 KUYKENDAHL ROAD	77379	2004 	30.0247	-95.5322
220 NORTH HIGHWAY 175	220 NORTH HIGHWAY 175	75159	2004 	32.6289	-96.5381
4431 NEW BERN AVENUE	4431 NEW BERN AVENUE	27610	2004 	35.7678	-78.5861
25 NICHOLS DRIVE	25 NICHOLS DRIVE	25504	2004 	38.3912	-82.2856
223 NORTH MYRTLE SCHOOL ROAD	223 NORTH MYRTLE SCHOOL ROAD	28052	2004 	35.2488	-81.2142
600 US HIGHWAY 27	600 US HIGHWAY 27	34711	2004 	28.5457	-81.7481
4375 BELVEDERE ROAD	4375 BELVEDERE ROAD	33406	2004 	26.6593	-80.0912
3851 AIRPORT FREEWAY	3851 AIRPORT FREEWAY	76111	2004 	32.7785	-97.301
1401 NORTH SAGINAW BLVD	1401 NORTH SAGINAW BLVD	76179	2004 	32.8765	-97.4125
5555 WEST ATLANTIC BLVD	5555 WEST ATLANTIC BLVD	33063	2004 	26.2519	-80.2102
9570 SW HIGHWAY 200	9570 SW HIGHWAY 200	34481	2004 	29.1246	-82.3227
7575 WEST LOWER BUCKEYE ROAD	7575 WEST LOWER BUCKEYE ROAD	85043	2004 	33.4354	-112.2
4840 SHAWLINE STREET	4840 SHAWLINE STREET	92111	2004 	32.805	-117.169
500 SUMMIT BLVD	500 SUMMIT BLVD	80021	2004 	39.8816	-105.1
2501 SOUTH AVENUE 'B'	2501 SOUTH AVENUE 'B'	85364	2004 	32.7045	-114.646
4627 SOUTH 900 EAST	4627 SOUTH 900 EAST	84117	2004 	40.6628	-111.838
300 RESORT PLAZA DRIVE	300 RESORT PLAZA DRIVE	15717	2004 	40.4464	-79.2461
100 SOUTH CONESTOGA DRIVE	100 SOUTH CONESTOGA DRIVE	17257	2004 	40.0533	-77.5062
"12850 ""L"" STREET"	"12850 ""L"" STREET"	68137	2004 	41.2046	-96.1211
1755 WASHINGTON STREET	1755 WASHINGTON STREET	02339	2004 	42.1245	-70.8548
5055 LIBRARY ROAD	5055 LIBRARY ROAD	15102	2004 	40.3245	-80.0386
600 HEWITT DRIVE	600 HEWITT DRIVE	76712	2004 	31.5141	-97.2355
955 FRONTENAC DRIVE	955 FRONTENAC DRIVE	55987	2004 	44.0339	-91.6511
3604 NORTH HIGHWAY 7	3604 NORTH HIGHWAY 7	71909	2004 	34.6577	-92.9811
777 STORY ROAD	777 STORY ROAD	95122	2004 	37.3296	-121.834
1450 UNIVERSITY AVENUE WEST	1450 UNIVERSITY AVENUE WEST	55104	2004 	44.9537	-93.1592
15333 WEST NATIONAL AVENUE	15333 WEST NATIONAL AVENUE	53151	2004 	42.9802	-88.0944
315 FOXON BLVD	315 FOXON BLVD	06513	2004 	41.3152	-72.8777
2711 ELM STREET	2711 ELM STREET	16504	2004 	42.1102	-80.0519
37 STAFFORD LANE	37 STAFFORD LANE	81416	2004 	38.7339	-108.082
1693 STRINGTOWN ROAD	1693 STRINGTOWN ROAD	43123	2004 	39.8863	-83.0799
10240 HUDSON ROAD	10240 HUDSON ROAD	55129	2005 	44.8969	-92.9024
1175 SOUTH ARIZONA AVENUE	1175 SOUTH ARIZONA AVENUE	85248	2005 	33.2391	-111.864
44009 OSGOOD ROAD	44009 OSGOOD ROAD	94539	2005 	37.515	-121.929
1425 NORTHEAST 163RD STREET	1425 NORTHEAST 163RD STREET	33162	2005 	25.9296	-80.1784
839 ROUTE 130 NORTH	839 ROUTE 130 NORTH	08520	2005 	40.2658	-74.5307
1257 BELLEFONTAINE STREET	1257 BELLEFONTAINE STREET	45895	2005 	40.5691	-84.1729
9460 W Sam Houston Pkwy S	9460 W Sam Houston Pkwy S	77099	2005 	29.6685	-95.5869
1624 NC #14 HIGHWAY	1624 NC #14 HIGHWAY	27320	2005 	36.3459	-79.6708
10900 EAST BRIARWOOD AVENUE	10900 EAST BRIARWOOD AVENUE	80111	2005 	39.6104	-104.881
2020 HEIGHTS DRIVE	2020 HEIGHTS DRIVE	76548	2005 	31.0685	-97.6555
215 EAST MILE 3 ROAD	215 EAST MILE 3 ROAD	78574	2005 	26.2733	-98.347
411 PEWAUKEE ROAD	411 PEWAUKEE ROAD	53072	2005 	43.077	-88.268
10772 WEST CARSON CITY ROAD	10772 WEST CARSON CITY ROAD	48838	2005 	43.1791	-85.2653
23800 Allen Road	23800 Allen Road	48183	2005 	42.1371	-83.2145
501 Wal-Mart Drive	501 Wal-Mart Drive	22603	2005 	39.2673	-78.194
2750 E. Germann Road	2750 E. Germann Road		2005 	39.4666	-93.7091
14800 FORT CAMPBELL BLVD	14800 FORT CAMPBELL BLVD	42262	2005 	36.6643	-87.4279
3151 STATE ROUTE 54	3151 STATE ROUTE 54	42303	2005 	37.7586	-87.0871
1644 SOUTH ROBERT STREET SO.	1644 SOUTH ROBERT STREET SO.	55118	2005 	44.9032	-93.1003
4920 CENTRE POINTE DRIVE	4920 CENTRE POINTE DRIVE	29418	2005 	32.8795	-80.0591
3240 WILKINSON BLVD	3240 WILKINSON BLVD	28208	2005 	35.2358	-80.893
407 N.E. GEORGIA AVENUE	407 N.E. GEORGIA AVENUE	79556	2005 	32.4656	-100.398
4215 CANYON DRIVE	4215 CANYON DRIVE	79110	2005 	35.1574	-101.861
300 WEST 15TH STREET	300 WEST 15TH STREET	79045	2005 	34.8549	-102.418
1400 LAWRENCEVILLE HIGHWAY	1400 LAWRENCEVILLE HIGHWAY	30044	2005 	33.9197	-84.0748
6102 FM 3009	6102 FM 3009	78154	2005 	29.5774	-98.2787
1905 EAST 7TH STREET	1905 EAST 7TH STREET	50022	2005 	41.4105	-95.0085
3501 SOUTH LOCUST STREET	3501 SOUTH LOCUST STREET	68801	2005 	40.9228	-98.3309
3800 SILVER LAKE ROAD NE	3800 SILVER LAKE ROAD NE	55421	2005 	45.0504	-93.2501
3200 MARKET STREET	3200 MARKET STREET	89706	2005 	39.2	-119.727
1220 OLD COUNTRY ROAD	1220 OLD COUNTRY ROAD	11590	2005 	40.7563	-73.5754
604 NORTH 26TH STREET	604 NORTH 26TH STREET	88210	2005 	32.7955	-104.381
2801 EAST INTERSTATE 20	2801 EAST INTERSTATE 20	76087	2005 	32.703	-97.7481
9320 CEDAR STREET	9320 CEDAR STREET	55362	2005 	45.3013	-93.8077
655 WEST SANILAC ROAD	655 WEST SANILAC ROAD	48471	2005 	43.4181	-82.8369
200 WEST INTERSTATE 20	200 WEST INTERSTATE 20	79701	2005 	31.9956	-102.081
105 CENTENNIAL BLVD	105 CENTENNIAL BLVD	75771	2005 	32.5229	-95.4213
61 PLAZA DRIVE	61 PLAZA DRIVE	24853	2005 	37.4278	-81.4865
10000 BARTEL BLVD	10000 BARTEL BLVD	61036	2005 	42.4007	-90.3974
130 BLACKHORSE PIKE	130 BLACKHORSE PIKE	08106	2005 	39.8922	-75.0746
17585 AIRLINE HIGHWAY	17585 AIRLINE HIGHWAY	70769	2005 	30.3114	-90.9395
19503 SOUTH NORMANDIE AVE	19503 SOUTH NORMANDIE AVE	90502	2005 	33.8284	-118.293
17432 SOUTHEAST 270TH PLACE	17432 SOUTHEAST 270TH PLACE	98042	2005 	47.3634	-122.115
495 FLATBUSH AVE	495 FLATBUSH AVE	06106	2005 	41.7481	-72.696
16960 WEST MAPLE ROAD	16960 WEST MAPLE ROAD	68116	2005 	41.2941	-96.1535
27931 KELLY JOHNSON PARKWAY	27931 KELLY JOHNSON PARKWAY	91355	2005 	34.4065	-118.562
220 ENTERPRISE DRIVE	220 ENTERPRISE DRIVE	07866	2005 	40.917	-74.5151
2501 SOUTH MARKET STREET	2501 SOUTH MARKET STREET	85296	2005 	33.3197	-111.761
2501 WEST HAPPY VALLEY ROAD	2501 WEST HAPPY VALLEY ROAD	85027	2005 	33.6752	-112.106
802 EAST HIGHWAY 80	802 EAST HIGHWAY 80	75126	2005 	32.7454	-96.4604
5255 ELVIS PRESLEY BLVD	5255 ELVIS PRESLEY BLVD	38116	2005 	35.0332	-90.0113
330 SUTTON ROAD	330 SUTTON ROAD	35763	2005 	34.6245	-86.4707
3501 34TH STREET SOUTH	3501 34TH STREET SOUTH	33711	2005 	27.7507	-82.6882
567 ROUTE 100 NORTH	567 ROUTE 100 NORTH	19505	2005 	40.3759	-75.6262
135 FAIRGROUNDS MEMORIAL PKWY	135 FAIRGROUNDS MEMORIAL PKWY	14850	2005 	42.4495	-76.4969
8064 BREWERTON ROAD	8064 BREWERTON ROAD	13039	2005 	43.1717	-76.0951
1228 NORTH HIGHWAY 377	1228 NORTH HIGHWAY 377	76262	2005 	33.0002	-97.2187
4208 PLEASANT CROSSING BLVD	4208 PLEASANT CROSSING BLVD	72758	2005 	36.3066	-94.1462
100 COMMERCIAL DRIVE	100 COMMERCIAL DRIVE	64856	2005 	36.5718	-94.2896
13140 SOUTH TAMIAMI TRAIL	13140 SOUTH TAMIAMI TRAIL	34229	2005 	27.1878	-82.4854
6435 BELLS FERRY ROAD	6435 BELLS FERRY ROAD	30189	2005 	34.1176	-84.5718
8350 SHAVER ROAD	8350 SHAVER ROAD	49024	2005 	42.2165	-85.6177
1280 GAIL GARDNER WAY	1280 GAIL GARDNER WAY	86305	2005 	34.7006	-112.638
1150 BROADWAY	1150 BROADWAY	91911	2005 	32.6088	-117.061
"9300 SOUTH IH-35 BLDG ""B"""	"9300 SOUTH IH-35 BLDG ""B"""	78748	2005 	30.172	-97.8227
1881 ROBERT C. BYRD DRIVE	1881 ROBERT C. BYRD DRIVE	25873	2005 	37.7573	-81.2142
121 W. HELMSLEY DRIVE	121 W. HELMSLEY DRIVE	27406	2005 	36.0229	-79.779
4435 WEST ANTHEM WAY	4435 WEST ANTHEM WAY	85086	2005 	33.8319	-112.063
6145 NORTH 35TH AVENUE	6145 NORTH 35TH AVENUE	85017	2005 	33.5141	-112.123
3301 North Tower Road	3301 North Tower Road		2005 	39.4666	-93.7091
500 ROUTE 38	500 ROUTE 38	08002	2005 	39.9328	-75.0235
10001 SOUTHPOINT PARKWAY	10001 SOUTHPOINT PARKWAY	22407	2005 	38.271	-77.5559
1238 PUTTY HILL AVE STE 5	1238 PUTTY HILL AVE STE 5	21286	2005 	39.3996	-76.5842
801 NO. RANDALL ROAD	801 NO. RANDALL ROAD	60510	2005 	41.8452	-88.31
15603 STATE ROAD #67	15603 STATE ROAD #67	43326	2005 	40.6423	-83.6058
